3501608;"Americana";2020;10385;"Masculino";"de 30 a 34 anos"
3501608;"Americana";2021;10257;"Masculino";"de 30 a 34 anos"
3501608;"Americana";2000;7815;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2001;7962;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2002;8103;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2003;8238;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2004;8368;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2005;8499;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2006;8624;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2007;8740;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2008;8851;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2009;8956;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2010;9056;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2011;9230;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2012;9403;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2013;9576;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2014;9749;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2015;9920;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2016;9922;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2017;9920;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2018;9915;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2019;9908;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2020;9892;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2021;9823;"Feminina";"de 30 a 34 anos"
3501608;"Americana";2000;7647;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2001;7717;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2002;7780;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2003;7834;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2004;7883;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2005;7931;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2006;7972;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2007;8003;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2008;8028;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2009;8046;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2010;8060;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2011;8204;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2012;8348;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2013;8490;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2014;8632;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2015;8771;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2016;9036;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2017;9304;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2018;9576;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2019;9851;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2020;10130;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2021;10205;"Masculino";"de 35 a 39 anos"
3501608;"Americana";2000;7906;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2001;7974;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2002;8033;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2003;8084;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2004;8130;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2005;8174;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2006;8211;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2007;8238;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2008;8258;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2009;8272;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2010;8281;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2011;8479;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2012;8678;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2013;8878;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2014;9080;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2015;9282;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2016;9448;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2017;9612;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2018;9775;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2019;9936;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2020;10097;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2021;10097;"Feminina";"de 35 a 39 anos"
3501608;"Americana";2000;6919;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2001;7044;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2002;7164;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2003;7278;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2004;7388;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2005;7499;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2006;7604;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2007;7701;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2008;7793;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2009;7880;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2010;7965;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2011;8001;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2012;8034;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2013;8064;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2014;8089;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2015;8112;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2016;8254;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2017;8394;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2018;8532;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2019;8668;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2020;8803;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2021;9068;"Masculino";"de 40 a 44 anos"
3501608;"Americana";2000;7239;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2001;7378;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2002;7513;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2003;7642;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2004;7767;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2005;7893;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2006;8013;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2007;8125;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2008;8232;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2009;8334;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2010;8434;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2011;8436;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2012;8434;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2013;8428;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2014;8421;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2015;8409;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2016;8602;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2017;8796;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2018;8990;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2019;9185;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2020;9381;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2021;9546;"Feminina";"de 40 a 44 anos"
3501608;"Americana";2000;5761;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2001;5957;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2002;6153;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2003;6348;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2004;6545;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2005;6746;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2006;6948;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2007;7145;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2008;7343;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2009;7541;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2010;7739;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2011;7782;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2012;7823;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2013;7858;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2014;7892;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2015;7922;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2016;7958;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2017;7989;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2018;8017;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2019;8043;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2020;8063;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2021;8206;"Masculino";"de 45 a 49 anos"
3501608;"Americana";2000;5862;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2001;6086;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2002;6312;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2003;6539;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2004;6770;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2005;7008;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2006;7247;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2007;7484;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2008;7724;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2009;7965;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2010;8207;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2011;8270;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2012;8332;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2013;8389;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2014;8445;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2015;8497;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2016;8496;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2017;8490;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2018;8482;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2019;8470;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2020;8455;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2021;8648;"Feminina";"de 45 a 49 anos"
3501608;"Americana";2000;4412;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2001;4630;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2002;4853;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2003;5081;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2004;5316;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2005;5561;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2006;5812;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2007;6066;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2008;6327;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2009;6593;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2010;6867;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2011;7017;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2012;7168;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2013;7318;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2014;7468;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2015;7617;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2016;7660;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2017;7701;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2018;7738;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2019;7771;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2020;7801;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2021;7839;"Masculino";"de 50 a 54 anos"
3501608;"Americana";2000;4575;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2001;4816;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2002;5064;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2003;5318;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2004;5582;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2005;5857;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2006;6141;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2007;6429;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2008;6726;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2009;7031;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2010;7348;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2011;7519;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2012;7691;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2013;7864;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2014;8037;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2015;8212;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2016;8274;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2017;8332;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2018;8388;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2019;8441;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2020;8490;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2021;8489;"Feminina";"de 50 a 54 anos"
3501608;"Americana";2000;3096;"Masculino";"de 55 a 59 anos"
3501608;"Americana";2001;3286;"Masculino";"de 55 a 59 anos"
3501608;"Americana";2002;3483;"Masculino";"de 55 a 59 anos"
3501608;"Americana";2003;3689;"Masculino";"de 55 a 59 anos"
3501608;"Americana";2004;3903;"Masculino";"de 55 a 59 anos"
3501608;"Americana";2005;4130;"Masculino";"de 55 a 59 anos"
3501608;"Americana";2006;4366;"Masculino";"de 55 a 59 anos"
3501608;"Americana";2007;4608;"Masculino";"de 55 a 59 anos"
3501608;"Americana";2008;4862;"Masculino";"de 55 a 59 anos"
3501608;"Americana";2009;5126;"Masculino";"de 55 a 59 anos"
3501608;"Americana";2010;5402;"Masculino";"de 55 a 59 anos"
3501608;"Americana";2011;5636;"Masculino";"de 55 a 59 anos"
3501608;"Americana";2012;5877;"Masculino";"de 55 a 59 anos"
3501608;"Americana";2013;6126;"Masculino";"de 55 a 59 anos"
3501608;"Americana";2014;6383;"Masculino";"de 55 a 59 anos"
